count,name,search
100,funk,Richard%20%22Dimples%22%20Fields
50,r and b,Richard%20%22Dimples%22%20Fields
100,folk rock,Roger%20McGuinn
94,classic rock,Roger%20McGuinn
80,folk,Roger%20McGuinn
80,singer-songwriter,Roger%20McGuinn
75,rock,Roger%20McGuinn
100,indie,Rooney
85,indie rock,Rooney
68,rock,Rooney
57,alternative,Rooney
40,indie pop,Rooney
100,rap,Tela
73,dirty south,Tela
55,southern rap,Tela
46,hip-hop,Tela
100,indie rock,The%20Airborne%20Toxic%20Event
96,indie,The%20Airborne%20Toxic%20Event
58,rock,The%20Airborne%20Toxic%20Event
37,american,The%20Airborne%20Toxic%20Event
36,indie pop,The%20Airborne%20Toxic%20Event
100,punk,The%20Ataris
92,punk rock,The%20Ataris
85,rock,The%20Ataris
80,pop punk,The%20Ataris
67,emo,The%20Ataris
100,punk,The%20Dead%20Milkmen
50,punk rock,The%20Dead%20Milkmen
36,indie,The%20Dead%20Milkmen
28,comedy,The%20Dead%20Milkmen
24,rock,The%20Dead%20Milkmen
100,scottish,The%20Proclaimers
88,rock,The%20Proclaimers
68,pop,The%20Proclaimers
62,folk,The%20Proclaimers
61,80s,The%20Proclaimers
100,60s,The%20Spencer%20Davis%20Group
97,classic rock,The%20Spencer%20Davis%20Group
67,rock,The%20Spencer%20Davis%20Group
49,blues,The%20Spencer%20Davis%20Group
100,new wave,The%20Vapors
53,80s,The%20Vapors
41,punk,The%20Vapors
31,british,The%20Vapors
26,pop,The%20Vapors
100,trance,Ultimate
44,disco,Ultimate
25,electronic,Ultimate
100,rock,Unwritten%20Law
91,punk rock,Unwritten%20Law
81,punk,Unwritten%20Law
67,alternative,Unwritten%20Law
62,alternative rock,Unwritten%20Law
100,hip-hop,XClan
59,rap,XClan
56,east coast rap,XClan
52,hip hop,XClan
35,underground hip-hop,XClan
100,jazz,Al%20Jolson
53,oldies,Al%20Jolson
27,male vocalists,Al%20Jolson
100,rock,Alannah%20Myles
78,female vocalists,Alannah%20Myles
60,80s,Alannah%20Myles
55,canadian,Alannah%20Myles
50,pop,Alannah%20Myles
67,jazz,Astrud%20Gilberto
45,female vocalists,Astrud%20Gilberto
29,latin,Astrud%20Gilberto
100,alternative,Belly
83,female vocalists,Belly
69,indie,Belly
51,90s,Belly
100,80s,Billy%20Vera%20%26%20The%20Beaters
75,pop,Billy%20Vera%20%26%20The%20Beaters
50,rock,Billy%20Vera%20%26%20The%20Beaters
100,power pop,Bram%20Tchaikovsky
78,new wave,Bram%20Tchaikovsky
46,british,Bram%20Tchaikovsky
36,80s,Bram%20Tchaikovsky
26,rock,Bram%20Tchaikovsky
100,jazz,Cal%20Tjader
42,latin,Cal%20Tjader
100,jazz,Candy%20Dulfer
77,saxophone,Candy%20Dulfer
72,smooth jazz,Candy%20Dulfer
61,funk,Candy%20Dulfer
100,hip-hop,Candyman
100,rap,Candyman
86,reggaeton,Candyman
43,dance,Candyman
29,90s,Candyman
100,disco,Cerrone
40,house,Cerrone
39,70s,Cerrone
38,dance,Cerrone
35,electronic,Cerrone
100,hip-hop,Dana%20Dane
100,old school,Dana%20Dane
90,rap,Dana%20Dane
60,hip hop,Dana%20Dane
100,alternative rock,Dishwalla
85,rock,Dishwalla
70,alternative,Dishwalla
44,90s,Dishwalla
34,indie,Dishwalla
100,soul,Dorothy%20Moore
60,female vocalists,Dorothy%20Moore
100,power pop,Dwight%20Twilley%20Band
30,70s,Dwight%20Twilley%20Band
20,rock and roll,Dwight%20Twilley%20Band
15,rock,Dwight%20Twilley%20Band
10,pop,Dwight%20Twilley%20Band
100,90s,EMF
88,pop,EMF
76,electronic,EMF
72,rock,EMF
68,alternative,EMF
100,rock,Eric%20Burdon%20And%20War
99,funk,Eric%20Burdon%20And%20War
80,classic rock,Eric%20Burdon%20And%20War
76,blues,Eric%20Burdon%20And%20War
57,psychedelic rock,Eric%20Burdon%20And%20War
100,rnb,Estelle
84,soul,Estelle
68,female vocalists,Estelle
62,hip-hop,Estelle
58,british,Estelle
89,irish,Flogging%20Molly
87,punk,Flogging%20Molly
60,folk,Flogging%20Molly
51,punk rock,Flogging%20Molly
31,rock,Flogging%20Molly
100,jazz,Flora%20Purim
48,female vocalists,Flora%20Purim
33,latin,Flora%20Purim
100,electronic,Flume
69,chillout,Flume
47,australian,Flume
30,hip hop,Flume
100,hard rock,Giant
61,aor,Giant
48,dubstep,Giant
100,australian,Hoodoo%20Gurus
85,rock,Hoodoo%20Gurus
53,80s,Hoodoo%20Gurus
49,power pop,Hoodoo%20Gurus
34,alternative,Hoodoo%20Gurus
100,80s,Isley%2C%20Jasper%2C%20Isley
100,rnb,Isley%2C%20Jasper%2C%20Isley
100,classic rock,Jimmy%20Page%20%26%20Robert%20Plant
68,rock,Jimmy%20Page%20%26%20Robert%20Plant
64,hard rock,Jimmy%20Page%20%26%20Robert%20Plant
55,blues rock,Jimmy%20Page%20%26%20Robert%20Plant
100,blues,Jon%20Butcher%20Axis
34,rock,Jon%20Butcher%20Axis
34,american,Jon%20Butcher%20Axis
34,aor,Jon%20Butcher%20Axis
100,rock,Kaleo
58,blues rock,Kaleo
53,folk,Kaleo
48,alternative rock,Kaleo
100,country,Kevin%20Sharp
58,male,Kevin%20Sharp
58,country rock,Kevin%20Sharp
43,christian,Kevin%20Sharp
100,jazz,Lee%20Morgan
100,gangsta rap,MC%20Ren
68,hip-hop,MC%20Ren
67,west coast rap,MC%20Ren
55,rap,MC%20Ren
31,west coast,MC%20Ren
100,singer-songwriter,Michael%20Penn
77,pop,Michael%20Penn
66,rock,Michael%20Penn
49,folk,Michael%20Penn
48,alternative,Michael%20Penn
100,punk,NOFX
80,punk rock,NOFX
23,ska,NOFX
19,rock,NOFX
100,pop,Olivia%20Newton-John%2FElectric%20Light%20Orchestra
82,female vocalists,Olivia%20Newton-John%2FElectric%20Light%20Orchestra
62,80s,Olivia%20Newton-John%2FElectric%20Light%20Orchestra
55,70s,Olivia%20Newton-John%2FElectric%20Light%20Orchestra
43,country,Olivia%20Newton-John%2FElectric%20Light%20Orchestra
100,oldies,Paul%20and%20Paula
90,60s,Paul%20and%20Paula
50,pop,Paul%20and%20Paula
27,american,Paul%20and%20Paula
27,rock n roll,Paul%20and%20Paula
100,reggaeton,RKM%20%26%20Ken-Y
50,latin,RKM%20%26%20Ken-Y
25,male vocalists,RKM%20%26%20Ken-Y
100,country,Rodney%20Crowell
68,singer-songwriter,Rodney%20Crowell
56,americana,Rodney%20Crowell
55,alt-country,Rodney%20Crowell
37,texas,Rodney%20Crowell
100,folk,Rodriguez
71,singer-songwriter,Rodriguez
49,psychedelic,Rodriguez
47,blues,Rodriguez
46,70s,Rodriguez
100,soul,Rotary%20Connection
59,psychedelic,Rotary%20Connection
54,funk,Rotary%20Connection
14,female vocalists,Rotary%20Connection
100,new wave,Scritti%20Politti
69,80s,Scritti%20Politti
61,post-punk,Scritti%20Politti
60,pop,Scritti%20Politti
100,jazz fusion,Seatrain
78,country,Seatrain
45,funk,Seatrain
45,country rock,Seatrain
100,singer-songwriter,Shawn%20Mullins
87,rock,Shawn%20Mullins
65,folk,Shawn%20Mullins
51,alternative,Shawn%20Mullins
40,pop,Shawn%20Mullins
100,funk,Side%20Effect
80,soul,Side%20Effect
40,disco,Side%20Effect
100,gospel,Smokie%20Norful
45,contemporary gospel,Smokie%20Norful
41,black gospel,Smokie%20Norful
24,christian,Smokie%20Norful
100,rnb,Solange
80,soul,Solange
61,pop,Solange
60,female vocalists,Solange
35,hip-hop,Solange
100,disco,Stars%20On
75,80s,Stars%20On
51,pop,Stars%20On
100,80s,The%20California%20Raisins
100,reggae,The%20Dirty%20Heads
58,hip-hop,The%20Dirty%20Heads
50,rock,The%20Dirty%20Heads
19,hip hop,The%20Dirty%20Heads
100,garage rock,The%20Outsiders
77,60s,The%20Outsiders
52,psychedelic,The%20Outsiders
45,rock,The%20Outsiders
100,pop,The%20Party
84,90s,The%20Party
50,dance,The%20Party
100,soul,The%20Undisputed%20Truth
83,funk,The%20Undisputed%20Truth
43,motown,The%20Undisputed%20Truth
30,70s,The%20Undisputed%20Truth
29,rhythm and blues,The%20Undisputed%20Truth
100,60s,We%20Five
87,pop,We%20Five
87,oldies,We%20Five
47,singer-songwriter,We%20Five
100,blues rock,West%2C%20Bruce%20%26%20Laing
82,hard rock,West%2C%20Bruce%20%26%20Laing
64,classic rock,West%2C%20Bruce%20%26%20Laing
60,rock,West%2C%20Bruce%20%26%20Laing
35,blues,West%2C%20Bruce%20%26%20Laing
100,rock,Wolfmother
94,hard rock,Wolfmother
68,stoner rock,Wolfmother
46,australian,Wolfmother
39,alternative,Wolfmother
100,hip-hop,YFN%20Lucci
100,rap,YFN%20Lucci
100,dirty south,YFN%20Lucci
50,hip hop,YFN%20Lucci
50,trap,YFN%20Lucci
100,rap,Yung%20Joc
78,hip-hop,Yung%20Joc
73,dirty south,Yung%20Joc
50,hip hop,Yung%20Joc
100,g-funk,2nd%20II%20None
74,rap,2nd%20II%20None
64,west coast,2nd%20II%20None
57,hip-hop,2nd%20II%20None
57,gangsta rap,2nd%20II%20None
100,hip-hop,504%20Boyz
100,rap,504%20Boyz
46,hip hop,504%20Boyz
46,dirty south,504%20Boyz
19,rnb,504%20Boyz
100,new wave,Adam%20And%20The%20Ants
70,post-punk,Adam%20And%20The%20Ants
54,80s,Adam%20And%20The%20Ants
32,punk,Adam%20And%20The%20Ants
100,punk,Alkaline%20Trio
82,punk rock,Alkaline%20Trio
52,emo,Alkaline%20Trio
47,rock,Alkaline%20Trio
43,alternative,Alkaline%20Trio
100,rap,AMG
67,hip-hop,AMG
62,west coast,AMG
28,hip hop,AMG
100,rnb,Bobby%20Valentino
40,soul,Bobby%20Valentino
36,hip-hop,Bobby%20Valentino
27,male vocalists,Bobby%20Valentino
21,r and b,Bobby%20Valentino
100,blues,Buddy%20Guy
27,guitar,Buddy%20Guy
17,classic rock,Buddy%20Guy
12,rock,Buddy%20Guy
100,60s,Chris%20Montez
100,oldies,Chris%20Montez
41,rock and roll,Chris%20Montez
35,classic rock,Chris%20Montez
33,rock,Chris%20Montez
100,rapcore,Crazy%20Town
74,nu metal,Crazy%20Town
62,alternative,Crazy%20Town
62,rock,Crazy%20Town
48,alternative rock,Crazy%20Town
100,reggae,Damian%20%22Jr.%20Gong%22%20Marley
38,dancehall,Damian%20%22Jr.%20Gong%22%20Marley
22,hip-hop,Damian%20%22Jr.%20Gong%22%20Marley
100,pop,Daniel%20Bedingfield
39,british,Daniel%20Bedingfield
29,dance,Daniel%20Bedingfield
26,alternative,Daniel%20Bedingfield
20,rock,Daniel%20Bedingfield
100,smooth jazz,David%20Benoit
88,jazz,David%20Benoit
62,piano,David%20Benoit
36,instrumental,David%20Benoit
100,rock,Deep%20Blue%20Something
66,pop,Deep%20Blue%20Something
63,90s,Deep%20Blue%20Something
53,alternative rock,Deep%20Blue%20Something
48,alternative,Deep%20Blue%20Something
80,techno,Flex
80,reggaeton,Flex
70,latin,Flex
50,trance,Flex
68,christian,Gaither%20Vocal%20Band
42,gospel,Gaither%20Vocal%20Band
100,pop,Glenn%20Medeiros
100,80s,Glenn%20Medeiros
55,soul,Glenn%20Medeiros
34,oldies,Glenn%20Medeiros
100,hip-hop,Guru
51,rap,Guru
49,jazz,Guru
45,hip hop,Guru
100,blues rock,Jack%20Bruce
72,blues,Jack%20Bruce
64,rock,Jack%20Bruce
46,jazz,Jack%20Bruce
100,blues,Jon%20Butcher
80,aor,Jon%20Butcher
80,melodic rock,Jon%20Butcher
40,hard rock,Jon%20Butcher
100,hip-hop,Jurassic%205
43,hip hop,Jurassic%205
43,rap,Jurassic%205
27,underground hip-hop,Jurassic%205
10,hiphop,Jurassic%205
100,country,Keith%20Anderson
38,modern country,Keith%20Anderson
15,male vocalists,Keith%20Anderson
15,male country,Keith%20Anderson
100,jazz,Keith%20Jarrett
58,piano,Keith%20Jarrett
100,hip-hop,KRS-One
61,rap,KRS-One
45,hip hop,KRS-One
38,underground hip-hop,KRS-One
16,hiphop,KRS-One
100,disco,Lipps%20Inc.
61,funk,Lipps%20Inc.
52,80s,Lipps%20Inc.
44,pop,Lipps%20Inc.
31,70s,Lipps%20Inc.
100,60s,Little%20Peggy%20March
70,pop,Little%20Peggy%20March
70,oldies,Little%20Peggy%20March
67,female vocalists,Little%20Peggy%20March
37,american,Little%20Peggy%20March
100,singer-songwriter,Livingston%20Taylor
79,folk,Livingston%20Taylor
65,acoustic,Livingston%20Taylor
29,rock,Livingston%20Taylor
100,hip-hop,Mindless%20Behavior
100,rnb,Mindless%20Behavior
30,american,Mindless%20Behavior
100,pop,Neneh%20Cherry
99,female vocalists,Neneh%20Cherry
85,soul,Neneh%20Cherry
80,hip-hop,Neneh%20Cherry
37,urban,Neneh%20Cherry
100,thrash metal,Nuclear%20Assault
21,speed metal,Nuclear%20Assault
15,metal,Nuclear%20Assault
100,worship,Passion%20Worship%20Band
91,christian,Passion%20Worship%20Band
31,contemporary christian,Passion%20Worship%20Band
24,christian rock,Passion%20Worship%20Band
100,dirty south,Pastor%20Troy
85,rap,Pastor%20Troy
77,hip-hop,Pastor%20Troy
29,southern rap,Pastor%20Troy
100,punk,Pennywise
88,punk rock,Pennywise
33,hardcore,Pennywise
23,rock,Pennywise
20,political,Pennywise
100,pop,Play
49,swedish,Play
49,new wave,Play
25,female vocalists,Play
100,jazz,Richard%20%22Groove%22%20Holmes
43,funk,Richard%20%22Groove%22%20Holmes
100,comedy,Robin%20Williams
45,stand-up,Robin%20Williams
27,funny,Robin%20Williams
23,soundtrack,Robin%20Williams
21,disney,Robin%20Williams
100,60s,SSgt%20Barry%20Sadler
88,oldies,SSgt%20Barry%20Sadler
100,electronic,Synergy
93,trance,Synergy
29,progressive rock,Synergy
100,female vocalists,Tanita%20Tikaram
86,pop,Tanita%20Tikaram
62,80s,Tanita%20Tikaram
58,singer-songwriter,Tanita%20Tikaram
34,rock,Tanita%20Tikaram
100,pop,The%20Cheetah%20Girls
85,disney,The%20Cheetah%20Girls
61,dance,The%20Cheetah%20Girls
54,female vocalists,The%20Cheetah%20Girls
100,gospel,The%20Edwin%20Hawkins%20Singers
42,soul,The%20Edwin%20Hawkins%20Singers
42,70s,The%20Edwin%20Hawkins%20Singers
34,60s,The%20Edwin%20Hawkins%20Singers
100,60s,The%20Essex
70,pop,The%20Essex
70,oldies,The%20Essex
47,rnb,The%20Essex
39,surf,The%20Essex
81,rock,The%20Hives
72,garage rock,The%20Hives
60,indie,The%20Hives
52,swedish,The%20Hives
48,punk,The%20Hives
100,smooth jazz,The%20Rippingtons%20Featuring%20Russ%20Freeman
62,jazz,The%20Rippingtons%20Featuring%20Russ%20Freeman
32,instrumental,The%20Rippingtons%20Featuring%20Russ%20Freeman
100,classic rock,The%20Royal%20Guardsmen
60,pop,The%20Royal%20Guardsmen
50,oldies,The%20Royal%20Guardsmen
30,60s,The%20Royal%20Guardsmen
100,60s,Vic%20Dana
75,oldies,Vic%20Dana
38,pop,Vic%20Dana
38,american,Vic%20Dana
38,male vocalists,Vic%20Dana
100,metalcore,As%20I%20Lay%20Dying
27,hardcore,As%20I%20Lay%20Dying
25,metal,As%20I%20Lay%20Dying
22,melodic death metal,As%20I%20Lay%20Dying
15,christian,As%20I%20Lay%20Dying
100,funk,Bar-Kays
76,soul,Bar-Kays
31,rhythm and blues,Bar-Kays
20,60s,Bar-Kays
100,hip-hop,Big%20Mike
100,rap,Big%20Mike
43,hip hop,Big%20Mike
43,gangsta rap,Big%20Mike
43,southern rap,Big%20Mike
100,rock,Bob%20Weir
100,blues rock,Bob%20Weir
75,classic rock,Bob%20Weir
60,country rock,Bob%20Weir
25,country,Bob%20Weir
100,hip-hop,Chubb%20Rock
79,old school,Chubb%20Rock
77,rap,Chubb%20Rock
31,hip hop,Chubb%20Rock
100,soul,Clarence%20Carter
45,blues,Clarence%20Carter
42,rhythm and blues,Clarence%20Carter
35,funk,Clarence%20Carter
25,oldies,Clarence%20Carter
100,progressive rock,Crack%20The%20Sky
25,classic rock,Crack%20The%20Sky
25,rock,Crack%20The%20Sky
21,progressive,Crack%20The%20Sky
34,country,Dan%20Hicks
34,swing,Dan%20Hicks
74,rap,Domino
63,hip hop,Domino
61,hip-hop,Domino
51,g-funk,Domino
80,japanese,Dream
49,pop,Dream
45,female vocalists,Dream
100,aor,Fiona
88,hard rock,Fiona
75,rock,Fiona
59,80s,Fiona
46,reggae,Fiona
100,piano,Floyd%20Cramer
78,instrumental,Floyd%20Cramer
57,easy listening,Floyd%20Cramer
46,60s,Floyd%20Cramer
42,country,Floyd%20Cramer
100,hip-hop,Freeway
87,rap,Freeway
56,hip hop,Freeway
43,east coast rap,Freeway
100,blues,Gary%20Clark%20Jr.
94,blues rock,Gary%20Clark%20Jr.
60,soul,Gary%20Clark%20Jr.
36,guitar,Gary%20Clark%20Jr.
100,funk,Gil%20Scott-Heron%20%26%20Brian%20Jackson
94,soul,Gil%20Scott-Heron%20%26%20Brian%20Jackson
71,jazz,Gil%20Scott-Heron%20%26%20Brian%20Jackson
20,political,Gil%20Scott-Heron%20%26%20Brian%20Jackson
19,rap,Gil%20Scott-Heron%20%26%20Brian%20Jackson
100,indie,HAIM
98,indie pop,HAIM
72,female vocalists,HAIM
65,indie rock,HAIM
35,soul,HAIM
100,folk rock,Ian%20Matthews
92,singer-songwriter,Ian%20Matthews
63,british,Ian%20Matthews
42,rock,Ian%20Matthews
100,progressive rock,Jon%20Anderson
47,new age,Jon%20Anderson
37,classic rock,Jon%20Anderson
32,rock,Jon%20Anderson
100,hip-hop,Juice%20WRLD
70,rap,Juice%20WRLD
39,chicago,Juice%20WRLD
100,country,Julianne%20Hough
47,female vocalists,Julianne%20Hough
26,contemporary country,Julianne%20Hough
16,pop,Julianne%20Hough
100,funk,Kleeer
63,soul,Kleeer
30,80s,Kleeer
19,disco,Kleeer
100,hip-hop,Kottonmouth%20Kings
98,rap,Kottonmouth%20Kings
92,rapcore,Kottonmouth%20Kings
33,rock,Kottonmouth%20Kings
100,rap,Kurupt
97,hip-hop,Kurupt
86,gangsta rap,Kurupt
73,g-funk,Kurupt
69,west coast rap,Kurupt
100,jazz,Madeleine%20Peyroux
65,female vocalists,Madeleine%20Peyroux
39,blues,Madeleine%20Peyroux
38,vocal jazz,Madeleine%20Peyroux
27,singer-songwriter,Madeleine%20Peyroux
100,country,Marty%20Stuart
37,bluegrass,Marty%20Stuart
33,alt-country,Marty%20Stuart
31,folk,Marty%20Stuart
17,male country,Marty%20Stuart
100,worship,Matt%20Redman
91,christian,Matt%20Redman
43,contemporary christian,Matt%20Redman
37,christian rock,Matt%20Redman
100,rap,Moneybagg%20Yo
50,hip-hop,Moneybagg%20Yo
50,trap,Moneybagg%20Yo
100,blues,Muddy%20Waters
18,guitar,Muddy%20Waters
100,reggae,Musical%20Youth
49,80s,Musical%20Youth
28,pop,Musical%20Youth
23,british,Musical%20Youth
100,hardcore,Rollins%20Band
90,rock,Rollins%20Band
81,punk,Rollins%20Band
73,hard rock,Rollins%20Band
49,metal,Rollins%20Band
100,rnb,Sammie
43,hip hop,Sammie
34,r&b,Sammie
33,soul,Sammie
26,pop,Sammie
100,jazz,Seawind
64,fusion,Seawind
55,funk,Seawind
46,aor,Seawind
37,jazz fusion,Seawind
100,psychedelic rock,Sons%20Of%20Champlin
75,rock,Sons%20Of%20Champlin
50,psychedelic,Sons%20Of%20Champlin
100,country,Steve%20Wariner
21,modern country,Steve%20Wariner
17,new traditionalist country,Steve%20Wariner
13,80s,Steve%20Wariner
100,pop,t.A.T.u.
55,female vocalists,t.A.T.u.
47,electronic,t.A.T.u.
41,dance,t.A.T.u.
100,psychedelic rock,The%20Amboy%20Dukes
72,psychedelic,The%20Amboy%20Dukes
58,60s,The%20Amboy%20Dukes
53,classic rock,The%20Amboy%20Dukes
49,garage rock,The%20Amboy%20Dukes
100,rock,The%20Darkness
87,hard rock,The%20Darkness
68,glam rock,The%20Darkness
40,british,The%20Darkness
31,classic rock,The%20Darkness
100,oldies,The%20Dovells
67,60s,The%20Dovells
34,all,The%20Dovells
23,pop,The%20Dovells
100,funk,The%20Family
64,80s,The%20Family
42,soul,The%20Family
100,jazz,The%20Mills%20Brothers
46,vocal jazz,The%20Mills%20Brothers
27,50s,The%20Mills%20Brothers
100,70s,The%20New%20Seekers
85,pop,The%20New%20Seekers
45,oldies,The%20New%20Seekers
40,folk,The%20New%20Seekers
38,british,The%20New%20Seekers
100,post-punk,The%20The
99,new wave,The%20The
90,alternative,The%20The
75,80s,The%20The
52,indie,The%20The
100,melodic rock,Tommy%20Shaw
92,rock,Tommy%20Shaw
92,hard rock,Tommy%20Shaw
63,aor,Tommy%20Shaw
50,classic rock,Tommy%20Shaw
100,indie rock,Young%20The%20Giant
79,indie,Young%20The%20Giant
52,rock,Young%20The%20Giant
38,american,Young%20The%20Giant
100,female vocalists,Anna%20Nalick
68,pop,Anna%20Nalick
67,singer-songwriter,Anna%20Nalick
40,alternative,Anna%20Nalick
40,indie,Anna%20Nalick
100,jazz,Bob%20James%20And%20Earl%20Klugh
57,smooth jazz,Bob%20James%20And%20Earl%20Klugh
38,instrumental,Bob%20James%20And%20Earl%20Klugh
38,easy listening,Bob%20James%20And%20Earl%20Klugh
25,fusion,Bob%20James%20And%20Earl%20Klugh
100,singer-songwriter,Bruce%20Hornsby
84,piano,Bruce%20Hornsby
75,rock,Bruce%20Hornsby
60,80s,Bruce%20Hornsby
57,pop,Bruce%20Hornsby
100,funk,Carl%20Carlton
98,soul,Carl%20Carlton
66,disco,Carl%20Carlton
54,70s,Carl%20Carlton
21,pop,Carl%20Carlton
100,classic rock,Carlos%20Santana%20%26%20Buddy%20Miles
83,rock,Carlos%20Santana%20%26%20Buddy%20Miles
59,jazz,Carlos%20Santana%20%26%20Buddy%20Miles
59,blues,Carlos%20Santana%20%26%20Buddy%20Miles
53,soul,Carlos%20Santana%20%26%20Buddy%20Miles
93,classic rock,Christine%20McVie
71,rock,Christine%20McVie
70,singer-songwriter,Christine%20McVie
51,pop,Christine%20McVie
100,latin,Cristian%20Castro
68,pop,Cristian%20Castro
67,latin pop,Cristian%20Castro
46,male vocalists,Cristian%20Castro
100,classic rock,Dennis%20DeYoung
60,rock,Dennis%20DeYoung
55,soft rock,Dennis%20DeYoung
46,80s,Dennis%20DeYoung
32,vocal,Dennis%20DeYoung
100,hip-hop,Diddy
82,rap,Diddy
68,rnb,Diddy
50,hip hop,Diddy
100,comedy,Don%20Rickles
100,hip-hop,Father%20M.C.
93,rnb,Father%20M.C.
62,new jack swing,Father%20M.C.
39,hip hop,Father%20M.C.
31,rap,Father%20M.C.
100,comedy,Flight%20Of%20The%20Conchords
57,folk,Flight%20Of%20The%20Conchords
35,indie,Flight%20Of%20The%20Conchords
100,power pop,Fountains%20Of%20Wayne
100,rock,Fountains%20Of%20Wayne
79,alternative,Fountains%20Of%20Wayne
67,indie,Fountains%20Of%20Wayne
52,pop,Fountains%20Of%20Wayne
100,70s,Hamilton%2C%20Joe%20Frank%20%26%20Reynolds
80,soft rock,Hamilton%2C%20Joe%20Frank%20%26%20Reynolds
73,classic rock,Hamilton%2C%20Joe%20Frank%20%26%20Reynolds
45,rock,Hamilton%2C%20Joe%20Frank%20%26%20Reynolds
30,folk,Hamilton%2C%20Joe%20Frank%20%26%20Reynolds
100,singer-songwriter,J.D.%20Souther
88,classic rock,J.D.%20Souther
65,rock,J.D.%20Souther
55,country,J.D.%20Souther
55,country rock,J.D.%20Souther
100,rock,Jay%20Ferguson
67,soundtrack,Jay%20Ferguson
25,pop,Jay%20Ferguson
25,70s,Jay%20Ferguson
100,rap,Jeezy
92,hip-hop,Jeezy
66,dirty south,Jeezy
44,southern rap,Jeezy
37,hip hop,Jeezy
100,folk,Jim%20Stafford
89,country,Jim%20Stafford
89,comedy,Jim%20Stafford
100,country,Julie%20Roberts
54,female vocalists,Julie%20Roberts
16,female,Julie%20Roberts
100,hip-hop,K7
100,hip hop,K7
58,dance,K7
53,90s,K7
34,80s,K7
100,pop,Kesha
73,dance,Kesha
59,electropop,Kesha
53,female vocalists,Kesha
45,electronic,Kesha
100,rnb,Kevon%20Edmonds
55,soul,Kevon%20Edmonds
100,britpop,Lightning%20Seeds
47,indie,Lightning%20Seeds
44,british,Lightning%20Seeds
42,90s,Lightning%20Seeds
40,pop,Lightning%20Seeds
100,heavy metal,Lizzy%20Borden
40,power metal,Lizzy%20Borden
33,hard rock,Lizzy%20Borden
27,hair metal,Lizzy%20Borden
23,glam metal,Lizzy%20Borden
100,hard rock,Lynch%20Mob
50,hair metal,Lynch%20Mob
43,heavy metal,Lynch%20Mob
30,rock,Lynch%20Mob
26,glam metal,Lynch%20Mob
100,pop,MIKA
53,british,MIKA
46,britpop,MIKA
41,electronic,MIKA
35,alternative,MIKA
100,spoken word,National%20Lampoon
100,comedy,National%20Lampoon
100,humor,National%20Lampoon
67,funny,National%20Lampoon
100,rap,Paperboy
72,hip-hop,Paperboy
72,hip hop,Paperboy
65,90s,Paperboy
50,g-funk,Paperboy
100,country,Phil%20Vassar
27,singer-songwriter,Phil%20Vassar
24,modern country,Phil%20Vassar
15,piano,Phil%20Vassar
100,classic rock,Steve%20Miller
75,rock,Steve%20Miller
73,70s,Steve%20Miller
42,80s,Steve%20Miller
33,pop,Steve%20Miller
100,rnb,Taio%20Cruz
75,pop,Taio%20Cruz
68,hip-hop,Taio%20Cruz
47,soul,Taio%20Cruz
100,soul,The%20Floaters
36,funk,The%20Floaters
20,rhythm and blues,The%20Floaters
100,soul,The%20Intruders
27,70s,The%20Intruders
22,oldies,The%20Intruders
100,60s,The%20Village%20Stompers
